complaint_id,citizen_id,department_id,complaint_type,description,status,assigned_team_id,created_at,resolved_at,zone_id
654,124,1,Road Damage,Road Damage reported at 5732 Crystal Freeway,Resolved,1,2025-01-05 01:26:29,2025-03-22 04:01:26,1
655,798,2,Garbage Pickup,Garbage Pickup reported at 873 Deleon Course Suite 172,Resolved,3,2025-01-05 19:55:46,2025-04-26 16:58:06,2
656,582,3,Water Leakage,Water Leakage reported at 37325 Zimmerman Skyway Suite 047,In Progress,2,2025-04-04 06:17:55,,1
657,475,4,Garbage Pickup,Garbage Pickup reported at 876 James Falls Suite 628,Open,1,2025-04-08 22:01:20,,5
658,427,4,Water Leakage,Water Leakage reported at 40518 Huff Spur,In Progress,4,2025-03-01 02:39:11,,2
659,755,1,Garbage Pickup,Garbage Pickup reported at 270 Taylor Square,In Progress,4,2025-02-06 08:16:41,,2
660,611,1,Garbage Pickup,Garbage Pickup reported at 182 Davidson Trafficway Suite 594,Open,1,2025-02-07 03:25:31,,3
661,737,2,Water Leakage,Water Leakage reported at 53268 Campos Springs Suite 639,Open,3,2025-01-30 21:01:16,,2
662,827,3,Streetlight Outage,Streetlight Outage reported at 64164 George Ramp,In Progress,5,2025-01-22 13:52:53,,1
663,888,3,Road Damage,Road Damage reported at 719 Christopher Glen Apt. 325,In Progress,2,2025-01-11 11:19:59,,5
664,234,4,Road Damage,Road Damage reported at 66017 Joseph Knoll,Open,1,2025-02-03 15:34:43,,3
665,880,4,Road Damage,Road Damage reported at 3943 Scott Lodge Suite 934,Open,1,2025-01-11 22:42:32,,2
666,611,1,Water Leakage,Water Leakage reported at 560 Scott Walk Apt. 759,In Progress,3,2025-02-03 04:17:28,,1
667,487,4,Road Damage,Road Damage reported at 82247 Norris Road,Open,3,2025-05-27 14:38:52,,1
668,729,4,Road Damage,Road Damage reported at 457 Smith Plain,In Progress,5,2025-01-12 02:23:31,,5
669,798,4,Streetlight Outage,Streetlight Outage reported at 516 Kayla Island,Open,3,2025-03-10 15:34:10,,1
670,605,3,Water Leakage,Water Leakage reported at 271 Williams Walk Apt. 447,In Progress,3,2025-01-12 17:00:18,,4
671,77,3,Streetlight Outage,Streetlight Outage reported at 8342 Hernandez Common,Open,2,2025-03-30 13:17:57,,4
672,721,1,Garbage Pickup,Garbage Pickup reported at 0969 Johnson Neck Suite 071,Resolved,4,2025-03-03 07:57:34,2025-06-04 15:55:05,4
673,850,3,Garbage Pickup,Garbage Pickup reported at 78597 Garcia Locks Apt. 485,Open,3,2025-04-07 01:47:14,,2
674,192,4,Garbage Pickup,Garbage Pickup reported at 25115 Victoria Gateway Suite 015,In Progress,5,2025-03-21 22:59:31,,3
675,48,2,Streetlight Outage,Streetlight Outage reported at 6058 Angela Stravenue,In Progress,1,2025-02-14 13:42:34,,3
676,143,2,Water Leakage,Water Leakage reported at 55658 Morales Plaza,Resolved,4,2025-04-29 04:55:54,2025-05-15 06:24:35,3
677,395,3,Streetlight Outage,Streetlight Outage reported at 06795 Matthew Divide,In Progress,1,2025-03-30 18:52:34,,4
678,701,2,Water Leakage,Water Leakage reported at 3968 Stone View Suite 422,In Progress,4,2025-04-30 13:18:52,,5
679,665,4,Road Damage,Road Damage reported at 04961 Walker Ways,Resolved,4,2025-02-21 03:10:37,2025-04-22 13:50:16,2
680,554,4,Garbage Pickup,Garbage Pickup reported at 55699 Fields Knoll Suite 090,Open,1,2025-02-04 16:42:59,,3
681,954,2,Garbage Pickup,Garbage Pickup reported at 828 Elaine Flats Suite 542,Resolved,3,2025-05-14 20:06:37,2025-06-03 23:57:30,2
682,73,4,Streetlight Outage,Streetlight Outage reported at 080 Ian Curve,Resolved,4,2025-04-13 13:30:13,2025-04-22 22:11:35,2
683,711,4,Road Damage,Road Damage reported at 673 Morgan Squares,Open,5,2025-01-25 03:16:34,,5
684,376,1,Garbage Pickup,Garbage Pickup reported at 402 Alyssa Isle,In Progress,2,2025-01-05 10:45:11,,1
685,423,1,Garbage Pickup,Garbage Pickup reported at 6633 Lang Pines Apt. 915,Resolved,2,2025-02-10 11:23:26,2025-03-04 10:48:10,3
686,873,3,Streetlight Outage,Streetlight Outage reported at 08825 Deborah Union,Resolved,4,2025-02-11 07:02:10,2025-04-29 11:51:02,3
687,64,2,Streetlight Outage,Streetlight Outage reported at 61809 King Spur,Open,2,2025-05-05 19:28:57,,3
688,384,1,Garbage Pickup,Garbage Pickup reported at 78995 Bailey Point,Open,4,2025-04-15 16:27:29,,5
689,580,2,Road Damage,Road Damage reported at 0174 Samantha Square Suite 471,In Progress,3,2025-01-16 00:59:24,,4
690,987,2,Garbage Pickup,Garbage Pickup reported at 353 Gabriel Pines Apt. 808,Open,4,2025-03-31 01:46:49,,1
691,268,2,Water Leakage,Water Leakage reported at 766 Vazquez Dale,In Progress,3,2025-03-08 14:13:48,,3
692,97,2,Streetlight Outage,Streetlight Outage reported at 296 Rebecca Meadow,Open,1,2025-03-09 03:41:09,,2
693,571,3,Streetlight Outage,Streetlight Outage reported at 355 Renee Walk Apt. 721,Open,4,2025-01-21 20:02:36,,1
694,454,2,Water Leakage,Water Leakage reported at 264 Anthony Valley,Resolved,5,2025-02-10 19:22:25,2025-02-19 20:52:55,5
695,215,4,Road Damage,Road Damage reported at 210 Harris Lake,In Progress,2,2025-05-16 06:08:35,,3
696,356,3,Garbage Pickup,Garbage Pickup reported at 8200 Katherine Bypass Apt. 307,Open,3,2025-05-01 15:51:14,,5
697,216,1,Road Damage,Road Damage reported at 4275 Long Ford,In Progress,1,2025-05-14 18:59:30,,1
698,2,4,Streetlight Outage,Streetlight Outage reported at 649 Jessica Drive,Open,5,2025-04-22 10:35:25,,2
699,202,2,Road Damage,Road Damage reported at 91345 David Grove Suite 016,Resolved,2,2025-05-19 23:08:51,2025-06-08 06:54:10,5
700,578,3,Streetlight Outage,Streetlight Outage reported at 117 Richard Ville Apt. 757,Resolved,3,2025-03-08 06:39:12,2025-05-04 20:38:36,1
701,167,2,Streetlight Outage,Streetlight Outage reported at 9321 Adam Mountains,In Progress,1,2025-05-26 16:27:26,,4
702,673,1,Streetlight Outage,Streetlight Outage reported at 4451 Hanson Fields,Resolved,2,2025-04-10 20:19:19,2025-06-13 20:20:50,1
703,782,3,Water Leakage,Water Leakage reported at 215 David Drive Apt. 126,Open,4,2025-06-07 12:34:29,,4
704,515,3,Garbage Pickup,Garbage Pickup reported at 7414 Reese Ramp Suite 111,Open,4,2025-03-30 17:30:31,,3
705,353,4,Water Leakage,Water Leakage reported at 2035 Katherine Vista Apt. 133,In Progress,2,2025-04-11 08:03:14,,5
706,543,1,Road Damage,Road Damage reported at 59898 Michelle Ranch Suite 347,Resolved,1,2025-02-07 02:01:50,2025-02-27 21:39:47,2
707,153,2,Streetlight Outage,Streetlight Outage reported at 8333 Benjamin Rest Apt. 655,Open,4,2025-02-26 13:09:15,,2
708,391,1,Streetlight Outage,Streetlight Outage reported at 098 Stone Pines Suite 644,Open,1,2025-01-02 23:57:41,,2
709,231,3,Road Damage,Road Damage reported at 49358 Davis Key,Open,5,2025-03-03 13:38:56,,1
710,8,1,Water Leakage,Water Leakage reported at 6590 Matthew Flats,In Progress,1,2025-02-20 01:23:17,,1
711,524,4,Road Damage,Road Damage reported at 371 Greg Shoal Apt. 186,Resolved,5,2025-06-06 07:16:21,2025-06-09 11:18:59,4
712,936,3,Water Leakage,Water Leakage reported at 463 Emily Flat Apt. 430,Resolved,2,2025-01-31 01:48:53,2025-03-10 00:07:45,1
713,429,3,Streetlight Outage,Streetlight Outage reported at 2170 David Run Apt. 587,Resolved,5,2025-01-30 23:52:08,2025-03-08 01:12:42,5
714,884,1,Streetlight Outage,Streetlight Outage reported at 334 Pam Port,Open,5,2025-05-18 11:38:49,,4
715,638,2,Road Damage,Road Damage reported at 3665 Mills Ville Apt. 273,In Progress,3,2025-04-19 11:04:05,,4
716,838,3,Road Damage,Road Damage reported at 580 Denise Junction Suite 543,Open,3,2025-02-06 17:31:18,,4
717,848,2,Water Leakage,Water Leakage reported at 88848 William Forges Suite 543,Open,3,2025-05-13 17:57:40,,4
718,977,1,Streetlight Outage,Streetlight Outage reported at 0763 Vasquez Station Apt. 181,Resolved,4,2025-05-06 18:17:12,2025-05-27 18:10:18,4
719,677,2,Road Damage,Road Damage reported at 2579 Alan Mountains Suite 286,In Progress,1,2025-01-10 12:16:16,,3
720,490,4,Garbage Pickup,Garbage Pickup reported at 1444 Michael Run,In Progress,5,2025-04-14 04:11:58,,2
721,857,3,Garbage Pickup,Garbage Pickup reported at 96570 Rodgers Shore,Resolved,5,2025-04-19 00:35:35,2025-05-10 23:29:02,2
722,293,2,Road Damage,Road Damage reported at 7950 Green Groves,Resolved,3,2025-04-26 09:29:26,2025-06-05 23:04:05,3
723,841,4,Garbage Pickup,Garbage Pickup reported at 881 James Gateway Apt. 149,In Progress,1,2025-05-10 06:03:21,,5
724,472,2,Road Damage,Road Damage reported at 6619 Williams Via Suite 176,In Progress,3,2025-04-28 03:15:10,,5
725,46,1,Garbage Pickup,Garbage Pickup reported at 94045 Parsons Square Apt. 052,Resolved,4,2025-03-28 01:15:48,2025-05-19 08:36:08,3
726,465,4,Streetlight Outage,Streetlight Outage reported at 218 Ryan Lodge,In Progress,1,2025-02-05 00:42:22,,3
727,50,4,Water Leakage,Water Leakage reported at 4847 Sandra Junction,Open,5,2025-04-24 22:28:08,,2
728,102,4,Garbage Pickup,Garbage Pickup reported at 193 Sanders Oval,Open,5,2025-01-28 21:07:15,,2
729,718,3,Road Damage,Road Damage reported at 1203 Moore Forges,Resolved,1,2025-06-07 11:35:23,2025-06-09 23:49:58,3
730,511,3,Water Leakage,Water Leakage reported at 16685 Smith Club,Open,3,2025-04-10 08:52:29,,5
731,59,4,Streetlight Outage,Streetlight Outage reported at 4367 Brittany Canyon Suite 036,In Progress,2,2025-04-09 19:39:30,,5
732,726,2,Road Damage,Road Damage reported at 967 Cardenas Drive Apt. 387,Open,2,2025-05-25 16:31:10,,4
733,145,4,Water Leakage,Water Leakage reported at 55518 Richardson Neck Apt. 808,Resolved,1,2025-02-16 11:11:51,2025-04-27 08:00:28,4
734,649,4,Road Damage,Road Damage reported at 20238 Richard Fields Apt. 258,Resolved,4,2025-03-19 04:49:47,2025-05-05 06:24:49,5
735,465,4,Streetlight Outage,Streetlight Outage reported at 688 Julie Overpass,In Progress,5,2025-04-21 11:23:20,,2
736,780,4,Road Damage,Road Damage reported at 425 Katie Spur,In Progress,4,2025-01-01 08:04:47,,4
737,434,3,Road Damage,Road Damage reported at 93675 Mccarthy Points,Resolved,4,2025-04-03 21:37:18,2025-04-15 15:17:40,2
738,100,2,Road Damage,Road Damage reported at 44945 Michelle Road,Open,1,2025-01-09 03:28:00,,5
739,410,1,Streetlight Outage,Streetlight Outage reported at 250 Hardin Mills,Open,4,2025-04-27 14:25:23,,3
740,729,1,Water Leakage,Water Leakage reported at 71885 Holly Prairie Apt. 466,Open,4,2025-01-15 14:10:35,,1
741,647,3,Garbage Pickup,Garbage Pickup reported at 7004 Burns Port,In Progress,5,2025-01-22 03:13:52,,4
742,105,1,Streetlight Outage,Streetlight Outage reported at 319 Russell Tunnel Suite 131,Open,5,2025-05-08 17:03:57,,3
743,611,1,Streetlight Outage,Streetlight Outage reported at 0483 James Ports Apt. 159,Resolved,5,2025-02-16 19:24:17,2025-05-01 16:14:16,2
744,376,2,Road Damage,Road Damage reported at 228 Hurley Orchard,In Progress,4,2025-04-19 07:29:15,,2
745,169,4,Streetlight Outage,Streetlight Outage reported at 90939 Tonya Mall Suite 618,Open,2,2025-03-20 21:55:33,,3
746,271,1,Streetlight Outage,Streetlight Outage reported at 65193 Crawford Ranch Apt. 537,Open,5,2025-04-17 19:19:54,,5
747,493,4,Road Damage,Road Damage reported at 3404 Brenda Mission,Resolved,5,2025-04-27 22:46:06,2025-04-30 13:17:06,3
748,539,3,Water Leakage,Water Leakage reported at 788 Reeves Estates Apt. 835,In Progress,4,2025-05-21 19:58:11,,5
749,148,2,Garbage Pickup,Garbage Pickup reported at 6514 Jason Grove,Resolved,3,2025-04-13 22:23:34,2025-04-15 18:08:11,1
750,99,4,Garbage Pickup,Garbage Pickup reported at 50823 Smith Isle Apt. 430,In Progress,3,2025-05-19 20:09:08,,1
751,75,3,Road Damage,Road Damage reported at 06876 Brianna Oval,Open,4,2025-02-22 14:30:38,,3
752,668,3,Streetlight Outage,Streetlight Outage reported at 8923 Erica Crescent,In Progress,2,2025-02-19 21:05:32,,3
753,103,3,Streetlight Outage,Streetlight Outage reported at 726 Blanchard Meadows Apt. 691,In Progress,1,2025-03-20 11:36:37,,2
754,319,4,Streetlight Outage,Streetlight Outage reported at 92488 Martinez Dam,Resolved,4,2025-01-09 13:58:50,2025-05-05 11:02:39,3
755,210,1,Streetlight Outage,Streetlight Outage reported at 774 Mccormick Curve Suite 279,In Progress,1,2025-05-16 22:58:04,,4
756,953,1,Water Leakage,Water Leakage reported at 943 Amber Summit Suite 363,In Progress,1,2025-02-05 06:44:32,,1
757,947,3,Water Leakage,Water Leakage reported at 785 Robbins Camp,Resolved,5,2025-05-27 16:52:33,2025-05-28 16:40:00,1
758,873,1,Streetlight Outage,Streetlight Outage reported at 4431 Mccoy Crossroad Suite 526,Open,4,2025-05-10 04:17:51,,5
759,25,4,Water Leakage,Water Leakage reported at 25904 Ellis Inlet Suite 696,Resolved,4,2025-02-04 04:23:24,2025-06-11 06:29:41,4
760,934,3,Streetlight Outage,Streetlight Outage reported at 306 Angela Meadow,Resolved,4,2025-05-17 19:12:45,2025-06-12 10:15:54,2
761,787,4,Streetlight Outage,Streetlight Outage reported at 52708 Robinson Oval,Open,4,2025-01-26 00:16:34,,5
762,723,1,Streetlight Outage,Streetlight Outage reported at 30209 Alexis Lock,In Progress,1,2025-03-02 21:31:55,,2
763,190,2,Water Leakage,Water Leakage reported at 9058 Martha Well,Resolved,5,2025-03-07 00:09:41,2025-05-15 15:14:47,2
764,555,2,Water Leakage,Water Leakage reported at 46516 Meyer Ridges Apt. 708,Open,3,2025-02-06 03:54:59,,1
765,714,3,Streetlight Outage,Streetlight Outage reported at 42565 Lauren Rest,In Progress,5,2025-01-13 18:48:38,,5
766,300,2,Garbage Pickup,Garbage Pickup reported at 382 Richards Cape Suite 863,Open,2,2025-03-30 10:02:17,,3
767,117,3,Water Leakage,Water Leakage reported at 13155 Nichols Coves Apt. 306,In Progress,4,2025-01-20 05:44:18,,3
768,930,4,Streetlight Outage,Streetlight Outage reported at 418 Meyer Falls Suite 525,In Progress,4,2025-06-04 03:49:54,,1
769,445,3,Water Leakage,Water Leakage reported at 000 Casey Drives,In Progress,3,2025-02-22 19:49:44,,4
770,179,1,Road Damage,Road Damage reported at 56093 Garcia Point,In Progress,5,2025-01-10 21:28:38,,1
771,727,3,Road Damage,Road Damage reported at 20645 Hicks Canyon,Open,4,2025-05-27 15:37:06,,5
772,110,4,Road Damage,Road Damage reported at 690 Mooney Fork,In Progress,2,2025-01-16 20:11:38,,3
773,122,2,Road Damage,Road Damage reported at 499 Wendy Inlet,Open,2,2025-02-21 19:04:47,,3
774,714,4,Streetlight Outage,Streetlight Outage reported at 9358 Brooks Haven,In Progress,1,2025-04-04 15:46:59,,1
775,434,1,Road Damage,Road Damage reported at 9951 Clark Turnpike,Open,2,2025-03-24 00:56:11,,3
776,932,2,Road Damage,Road Damage reported at 386 Robert Mills,Open,4,2025-01-10 01:02:55,,2
777,340,3,Garbage Pickup,Garbage Pickup reported at 8726 Valencia Ford,Open,4,2025-05-24 08:33:09,,4
778,624,1,Water Leakage,Water Leakage reported at 00173 Jones Rapids Apt. 530,Open,4,2025-04-22 08:33:34,,5
779,490,4,Garbage Pickup,Garbage Pickup reported at 1159 Smith Ridges Suite 091,In Progress,2,2025-02-26 05:31:56,,1
780,775,2,Water Leakage,Water Leakage reported at 7338 Maria Flats,Open,3,2025-04-11 14:31:26,,3
781,876,3,Streetlight Outage,Streetlight Outage reported at 9765 Aguilar River,Resolved,3,2025-03-19 17:16:04,2025-05-26 14:32:11,1
782,804,2,Road Damage,Road Damage reported at 54755 Lutz Underpass Apt. 399,In Progress,5,2025-04-02 07:40:21,,5
783,754,4,Road Damage,Road Damage reported at 6030 Craig Street,In Progress,4,2025-02-25 12:53:45,,3
784,247,2,Garbage Pickup,Garbage Pickup reported at 86002 Benjamin Park,In Progress,2,2025-01-30 12:18:50,,5
785,672,3,Road Damage,Road Damage reported at 14753 Good Burg Suite 429,Resolved,2,2025-03-25 02:43:25,2025-05-10 12:00:17,2
786,286,1,Streetlight Outage,Streetlight Outage reported at 581 Molly Well Suite 525,In Progress,4,2025-06-03 00:19:36,,1
787,323,1,Garbage Pickup,Garbage Pickup reported at 7357 Robert Gardens,Resolved,2,2025-06-01 16:17:17,2025-06-03 12:21:20,2
788,199,2,Road Damage,Road Damage reported at 6051 George Cliffs,Open,3,2025-01-10 22:33:19,,2
789,490,1,Road Damage,Road Damage reported at 9828 Navarro Tunnel,Resolved,2,2025-06-13 00:58:22,2025-06-16 07:26:56,5
790,872,3,Water Leakage,Water Leakage reported at 94609 Jennifer Summit,Resolved,1,2025-01-31 08:10:36,2025-06-11 22:09:22,2
791,360,1,Water Leakage,Water Leakage reported at 7059 Melanie Shores,Resolved,1,2025-03-29 16:13:37,2025-05-29 16:24:59,3
792,830,4,Water Leakage,Water Leakage reported at 56929 Savage Forges,Open,2,2025-04-18 11:12:05,,1
793,247,4,Streetlight Outage,Streetlight Outage reported at 7287 Tiffany Row Apt. 017,Open,1,2025-04-26 20:21:47,,2
794,242,4,Water Leakage,Water Leakage reported at 5544 Camacho Wall,Open,5,2025-05-27 04:38:08,,3
795,404,3,Streetlight Outage,Streetlight Outage reported at 738 Sarah Circles Suite 785,Resolved,3,2025-04-06 03:07:04,2025-05-15 02:18:13,1
796,410,1,Road Damage,Road Damage reported at 57339 Patterson Ports,In Progress,4,2025-05-19 17:08:19,,2
797,964,3,Streetlight Outage,Streetlight Outage reported at 0056 Lee Junction Suite 491,Open,1,2025-03-26 05:08:48,,2
798,697,2,Water Leakage,Water Leakage reported at 32284 Stacey Mills Apt. 579,Resolved,5,2025-03-02 02:58:07,2025-05-14 13:17:35,5
799,879,2,Water Leakage,Water Leakage reported at 17685 Shields Plain Apt. 625,In Progress,3,2025-03-25 17:04:04,,3
800,160,1,Garbage Pickup,Garbage Pickup reported at 4257 Myers Avenue Apt. 217,Resolved,1,2025-01-14 19:11:38,2025-02-15 02:21:39,2
801,743,1,Garbage Pickup,Garbage Pickup reported at 6209 Patricia Estate,Resolved,2,2025-06-13 02:34:35,2025-06-14 10:18:03,2
802,212,1,Water Leakage,Water Leakage reported at 0249 Buchanan Plaza,Open,5,2025-01-27 22:17:45,,2
803,213,3,Garbage Pickup,Garbage Pickup reported at 70152 Thompson Forest Apt. 956,Resolved,4,2025-05-29 05:04:18,2025-06-01 05:06:20,4
804,686,4,Streetlight Outage,Streetlight Outage reported at 6104 Brian Locks Suite 418,In Progress,1,2025-01-25 15:06:27,,4
805,743,4,Streetlight Outage,Streetlight Outage reported at 26485 Wagner Road Apt. 247,Resolved,2,2025-02-13 23:31:00,2025-06-09 12:30:06,4
806,699,4,Garbage Pickup,Garbage Pickup reported at 58591 Hill Island Apt. 195,Resolved,1,2025-02-26 23:19:06,2025-04-14 22:31:56,3
807,311,4,Streetlight Outage,Streetlight Outage reported at 363 Newton Brooks,Open,2,2025-01-01 12:34:32,,1
808,870,1,Road Damage,Road Damage reported at 82405 Brian Mountains,Open,4,2025-04-06 20:54:05,,3
809,503,2,Streetlight Outage,Streetlight Outage reported at 682 Nicholas Points,Resolved,2,2025-05-25 18:43:02,2025-06-09 09:47:17,4
810,31,1,Water Leakage,Water Leakage reported at 251 Carson Cliffs Apt. 634,Resolved,4,2025-04-29 14:02:20,2025-05-29 09:45:27,3
811,824,3,Water Leakage,Water Leakage reported at 61337 Allison Ferry,Open,1,2025-04-05 12:27:04,,2
812,484,4,Garbage Pickup,Garbage Pickup reported at 996 Marsh Pass,Open,1,2025-03-01 03:18:02,,1
813,982,3,Streetlight Outage,Streetlight Outage reported at 668 Johnson Island Suite 383,Resolved,4,2025-06-03 07:57:55,2025-06-10 15:05:54,4
814,568,3,Streetlight Outage,Streetlight Outage reported at 23432 Hall Fords Suite 104,In Progress,3,2025-05-26 02:32:12,,1
815,23,2,Garbage Pickup,Garbage Pickup reported at 8002 April Centers,Resolved,2,2025-02-14 13:52:20,2025-06-06 14:39:18,1
816,368,1,Garbage Pickup,Garbage Pickup reported at 4910 Sheila Fords,In Progress,4,2025-06-12 09:47:37,,1
817,582,3,Garbage Pickup,Garbage Pickup reported at 079 Steven Ways,In Progress,4,2025-02-18 02:34:12,,5
818,197,2,Road Damage,Road Damage reported at 2118 Henry Circles,In Progress,4,2025-03-10 14:07:01,,2
819,43,2,Garbage Pickup,Garbage Pickup reported at 295 Sharon Haven Suite 940,In Progress,3,2025-02-03 15:41:47,,5
820,913,4,Streetlight Outage,Streetlight Outage reported at 1065 Ewing Via,Resolved,2,2025-05-04 11:00:19,2025-06-04 13:36:29,1
821,869,4,Garbage Pickup,Garbage Pickup reported at 5749 Meadows Springs Suite 745,Open,1,2025-02-18 22:11:15,,5
822,685,3,Garbage Pickup,Garbage Pickup reported at 30652 Cory Plain Apt. 334,Resolved,4,2025-02-14 01:10:43,2025-03-22 16:09:53,1
823,11,2,Road Damage,Road Damage reported at 044 Beasley Unions Suite 262,Open,2,2025-01-30 07:23:34,,4
824,910,4,Water Leakage,Water Leakage reported at 11246 James Crest,Resolved,4,2025-04-06 12:07:34,2025-04-23 22:18:54,4
825,525,1,Water Leakage,Water Leakage reported at 365 Scott Trail Suite 401,Open,1,2025-02-11 18:21:58,,5
826,564,2,Water Leakage,Water Leakage reported at 2265 Barber Ways,Open,5,2025-02-02 04:58:13,,5
827,496,4,Streetlight Outage,Streetlight Outage reported at 16612 Kevin Village,In Progress,4,2025-05-28 18:59:07,,3
828,658,2,Road Damage,Road Damage reported at 2765 Nash Fords Apt. 772,Resolved,1,2025-03-28 23:49:33,2025-04-28 13:35:03,3
829,925,2,Road Damage,Road Damage reported at 915 Perry Isle Suite 711,In Progress,1,2025-05-26 19:08:22,,5
830,283,1,Water Leakage,Water Leakage reported at 7236 Poole Locks,Open,5,2025-01-25 23:28:53,,1
831,315,3,Road Damage,Road Damage reported at 520 Robert Crescent,In Progress,2,2025-01-06 09:31:56,,1
832,772,1,Streetlight Outage,Streetlight Outage reported at 0640 Lisa Park,Open,5,2025-05-06 09:47:12,,1
833,889,3,Water Leakage,Water Leakage reported at 70337 Collin Dam Suite 618,In Progress,1,2025-03-03 14:25:21,,3
834,27,2,Streetlight Outage,Streetlight Outage reported at 12301 Gibson Spring,In Progress,2,2025-05-24 19:08:57,,5
835,611,3,Garbage Pickup,Garbage Pickup reported at 8103 Jones Stream Suite 926,In Progress,2,2025-05-08 13:53:16,,1
836,544,4,Garbage Pickup,Garbage Pickup reported at 37010 Amanda Harbors Suite 066,Resolved,4,2025-05-28 17:54:08,2025-06-11 12:42:01,3
837,618,4,Water Leakage,Water Leakage reported at 66132 Wong Lodge,Open,1,2025-05-09 01:36:50,,5
838,789,4,Streetlight Outage,Streetlight Outage reported at 86591 Lewis Village Suite 557,In Progress,3,2025-03-31 02:16:22,,2
839,301,4,Road Damage,Road Damage reported at 397 Amber Inlet,In Progress,4,2025-03-17 22:19:00,,3
840,57,4,Streetlight Outage,Streetlight Outage reported at 994 Martinez Turnpike Apt. 024,Open,2,2025-05-13 06:15:08,,1
841,128,3,Water Leakage,Water Leakage reported at 682 York Islands Apt. 625,Open,2,2025-05-06 19:59:17,,3
842,583,1,Garbage Pickup,Garbage Pickup reported at 69533 Sherry Port,Open,1,2025-03-15 10:31:44,,5
843,246,1,Water Leakage,Water Leakage reported at 4925 Marie Divide,Resolved,4,2025-04-03 18:35:18,2025-06-12 16:37:11,5
844,418,3,Water Leakage,Water Leakage reported at 15471 Jenkins Island Apt. 919,Resolved,5,2025-03-17 12:27:50,2025-05-05 22:52:32,3
845,712,3,Road Damage,Road Damage reported at 5899 Kennedy Extensions,Open,3,2025-01-26 08:38:26,,1
846,434,3,Garbage Pickup,Garbage Pickup reported at 28118 Dyer Hills Apt. 401,Open,2,2025-03-04 13:18:42,,5
847,747,4,Garbage Pickup,Garbage Pickup reported at 60829 Farmer Square Apt. 431,In Progress,1,2025-01-09 07:27:21,,1
848,818,2,Streetlight Outage,Streetlight Outage reported at 2387 Bean Ville,In Progress,5,2025-01-27 04:39:24,,3
849,291,2,Garbage Pickup,Garbage Pickup reported at 34444 Kelly Key Apt. 381,Resolved,4,2025-05-09 22:57:12,2025-06-03 19:11:38,1
850,624,2,Streetlight Outage,Streetlight Outage reported at 810 Brooks Junction,Open,4,2025-04-30 16:51:19,,3
851,235,1,Water Leakage,Water Leakage reported at 66884 Swanson Stream,Resolved,3,2025-04-25 17:25:18,2025-05-24 16:16:41,3
852,931,3,Garbage Pickup,Garbage Pickup reported at 989 Edward Dale,Resolved,3,2025-06-02 07:53:11,2025-06-13 01:26:19,4
853,392,4,Road Damage,Road Damage reported at 3569 Nicholas Fall Suite 548,Resolved,4,2025-03-14 04:55:07,2025-06-09 05:15:36,3
854,442,2,Water Leakage,Water Leakage reported at 357 Amanda Ranch,Open,1,2025-03-17 23:24:44,,5
855,728,1,Water Leakage,Water Leakage reported at 6243 Sandra Walk,Resolved,4,2025-06-07 13:26:55,2025-06-12 00:53:11,3
856,38,3,Garbage Pickup,Garbage Pickup reported at 70298 Brown Rapids Suite 786,Resolved,3,2025-03-01 12:43:01,2025-04-18 17:05:45,3
857,342,1,Road Damage,Road Damage reported at 0294 Watts Track Apt. 335,Resolved,2,2025-02-15 04:29:20,2025-04-06 23:04:01,2
858,967,1,Water Leakage,Water Leakage reported at 7547 Hernandez Ville Apt. 057,Open,2,2025-04-21 23:21:15,,3
859,46,3,Streetlight Outage,Streetlight Outage reported at 010 Cline Inlet,Resolved,3,2025-04-12 10:27:08,2025-05-20 01:06:24,3
860,535,1,Garbage Pickup,Garbage Pickup reported at 4422 Christopher Greens,In Progress,3,2025-03-30 08:29:43,,4
861,52,2,Water Leakage,Water Leakage reported at 9547 Holloway Cliff Suite 089,Open,4,2025-04-13 06:16:59,,5
862,527,3,Road Damage,Road Damage reported at 393 Robert Street,Resolved,4,2025-03-24 23:44:17,2025-05-25 23:19:55,5
863,887,3,Water Leakage,Water Leakage reported at 531 Parker Burgs,Open,4,2025-04-27 04:00:53,,1
864,562,4,Road Damage,Road Damage reported at 5220 Jennifer Parks Suite 737,Resolved,4,2025-05-02 19:43:31,2025-05-09 21:23:48,4
865,397,1,Garbage Pickup,Garbage Pickup reported at 2643 Matthew Mount Apt. 252,In Progress,1,2025-04-09 18:32:08,,4
866,452,2,Garbage Pickup,Garbage Pickup reported at 7865 Norris Ville,Resolved,3,2025-04-21 23:54:35,2025-06-13 20:29:23,3
867,63,4,Garbage Pickup,Garbage Pickup reported at 34451 Patrick Common Apt. 728,Resolved,2,2025-02-03 14:11:06,2025-06-09 04:33:35,3
868,960,3,Garbage Pickup,Garbage Pickup reported at 04432 Watson Place Suite 144,Resolved,3,2025-02-06 10:07:55,2025-06-11 14:24:24,5
869,214,4,Water Leakage,Water Leakage reported at 1824 Chapman Trafficway,Resolved,3,2025-06-07 14:38:48,2025-06-14 03:23:26,1
870,978,3,Road Damage,Road Damage reported at 757 Randy Rue Suite 022,Resolved,4,2025-03-13 01:16:08,2025-05-23 12:45:08,2
871,735,3,Water Leakage,Water Leakage reported at 52574 Scott Prairie,Resolved,4,2025-03-01 15:58:21,2025-06-11 14:51:45,3
